name,ra,dec,time,fluence
GRB 980728,127.63,8.6,51022.707,6.54E-07
GRB 970417-,56.53,8.61,50555.59791,1.22E-06
GRB 990603-,298.38,8.61,51332.96492,2.94E-08
4B 940910-,224.28,8.62,49605.90645,1.67E-06
GRB 990712-,126.52,8.65,51371.32314,1.22E-05
4B 951007,204.22,8.66,49997.05288,0.000001162
GRB 990206-,247.41,8.75,51215.21559,1.16E-06
GRB 991219,302.64,8.78,51531.77108,2.76E-07
GRB 970329-,169.74,8.8,50536.54562,1.04E-07
4B 930212,38.35,8.89,49030.47913,0.000000218
4B 940329-,180,8.92,49440.49347,1.94E-07
GRB 991015,11.64,8.94,51466.27705,1.18E-07
4B 940126-,130.98,9.04,49378.32662,3.68E-06
4B 960415-,215.59,9.09,50188.66173,1.41E-07
4B 940823-,41.66,9.15,49587.13676,4.60E-07
GRB 980419,134.25,9.24,50922.60151,7.31E-08
4B 931030-,34.14,9.27,49290.30931,2.14E-07
GRB 981230,43.7,9.31,51177.93745,NaN
4B 931014-,272.5,9.34,49274.70905,3.63E-06
4B 920928,322.77,9.38,48893.74397,NaN
4B 950629,83.13,9.47,49897.42867,1.90E-06
4B 950317-,74.67,9.53,49793.83469,NaN
4B 930113-,328.32,9.54,49000.00628,1.62E-07
4B 960708-,307.03,9.8,50272.83996,1.12E-06
4B 941017-,301.55,9.81,49642.43025,6.54E-05
GRB 980409,206.37,9.83,50912.08926,8.67E-07
4B 931225-,4.85,9.87,49346.97236,1.87E-06
4B 940614,158.91,9.88,49517.51912,7.29E-08
4B 930414,311.42,9.92,49091.10227,NaN
4B 920622-,346.81,10.01,48795.53775,1.04E-06
4B 920620-,162.13,10.03,48793.95375,1.31E-06
4B 940503,161,10.06,49475.21371,0.000003915
GRB 980624-,185.37,10.07,50988.49889,2.09E-08
4B 930426-,67.82,10.13,49103.52815,NaN
GRB 991006-,102.38,10.21,51457.78937,1.19E-06
GRB 970211-,242.11,10.25,50490.6205,NaN
GRB 000313-,197.89,10.25,51616.88407,8.23E-08
4B 930924,313.7,10.31,49254.04369,NaN
4B 930102,220.54,10.46,48989.46944,1.84E-07
4B 960722-,228.82,10.49,50286.01876,6.07E-07
4B 920110-,357.71,10.55,48631.9317,1.16E-06
4B 951015-,155.24,10.58,50005.53684,3.73E-08
4B 911224-,255.94,10.62,48614.25398,5.19E-08
4B 930903-,201.33,10.63,49233.53654,3.43E-07
4B 920227-,241.01,10.65,48679.74046,0.000000682
GRB 970308,166.54,10.65,50515.19399,2.04E-07
GRB 990226-,244.47,10.66,51235.35748,2.79E-06
GRB 970408-,162.62,10.69,50546.08768,9.41E-07
GRB 980112-,266.97,10.71,50825.59427,3.02E-08
4B 950403-,36.39,10.71,49810.55541,0.000015914
GRB 990719,224.51,10.86,51378.59171,5.76E-08
4B 960621-,357.19,10.86,50255.09737,9.78E-08
4B 911111-,218.09,10.87,48571.16648,6.13E-07
GRB 991216,77.94,10.88,51528.67154,0.000062671
4B 940713,148.93,10.9,49546.45117,0.000000321
4B 940414-,294.63,10.95,49456.99823,0.000000933
4B 940624-,24,10.99,49527.80686,NaN
GRB 970429-,225.39,11.04,50567.29988,NaN
GRB 000312-,96.21,11.04,51615.86864,NaN
4B 911117-,225.72,11.2,48577.19145,7.23E-08
4B 940616-,346.68,11.22,49519.83149,NaN
GRB 970907-,346.9,11.26,50698.13587,5.90E-07
GRB 990925-,343.31,11.38,51446.95096,NaN
4B 930121-,23.63,11.56,49008.50848,NaN
4B 940524-,157.68,11.56,49496.39582,1.19E-07
GRB 991211-,215.26,11.72,51523.19076,8.88E-07
4B 930305-,96.46,11.75,49051.45089,8.86E-08
4B 920116-,140.24,11.78,48637.12104,1.94E-07
GRB 990712-,281.34,11.79,51371.78839,1.46E-06
4B 940304,288.61,11.79,49415.5354,5.02E-07
GRB 980404-,0,11.8,50907.78808,6.55E-07
4B 950611-,147.2,11.89,49879.54595,3.13E-08
GRB 990424-,157.97,11.91,51292.34461,1.75E-06
4B 921002-,231.95,11.98,48897.99376,NaN
4B 911016-,317.42,11.99,48545.24502,1.45E-07
GRB 980703-,359.07,12.01,50997.18247,1.56E-05
4B 940823-,101.08,12.23,49587.43886,3.46E-07
4B 940623-,246.87,12.25,49526.22623,7.87E-07
GRB 971125-,304.47,12.32,50777.78806,NaN
4B 960229-,358.22,12.4,50142.99728,0.000000531
GRB 981104,104.34,12.41,51121.09445,NaN
4B 960713-,130.13,12.47,50277.71902,7.89E-08
GRB 981223,191.94,12.51,51170.50781,5.72E-06
4B 960731-,43.93,12.51,50295.2403,9.86E-09
GRB 991014,101.61,12.55,51465.91151,4.05E-07
4B 921031-,294.54,12.71,48926.75006,1.39E-07
GRB 980106,106.99,12.79,50819.55292,NaN
GRB 971015-,265.71,12.91,50736.15952,8.03E-08
4B 950301,307.96,12.92,49777.87687,0.00001815
4B 940717-,109.8,12.93,49550.14201,1.85E-06
GRB 970526,1.12,12.94,50594.07827,1.49E-06
4B 920325-,351.57,12.94,48706.72055,NaN
4B 940516,175.52,12.96,49488.34183,8.64E-08
4B 930405-,200.06,13.02,49082.58323,0.000009521
GRB 970529,155.82,13.05,50597.62807,0.000000879
4B 910903,238.34,13.1,48502.40625,1.98E-07
4B 930725,267.15,13.11,49193.64433,NaN
4B 940226-,32.75,13.18,49409.19428,6.73E-08
4B 920630,357.78,13.2,48803.22496,NaN
4B 930531,340.04,13.25,49138.66225,0.000000506
4B 950901-,316.39,13.38,49961.4669,2.87E-06
GRB 980228-,24.51,13.43,50872.28064,NaN
GRB 990306-,315.01,13.45,51243.69896,3.12E-07
4B 920420,320.51,13.45,48732.28637,4.28E-07
4B 941110-,303.08,13.51,49666.61656,7.47E-07
4B 940806-,242.38,13.65,49570.39788,1.28E-06
4B 940312-,118.78,13.72,49423.76697,1.29E-08
4B 951211-,58.66,13.73,50062.56828,1.59E-07
GRB 970903-,17.6,13.89,50694.48529,NaN
4B 920829,182.27,14.03,48863.5081,NaN
4B 950809,51.09,14.06,49938.99474,NaN
GRB 961105,273.56,14.07,50392.53066,2.21E-07
GRB 000123-,318.07,14.1,51566.57617,NaN
4B 950103,282.31,14.1,49720.67384,9.48E-08
4B 920212,38.19,14.1,48664.17623,9.57E-07
4B 910725-,273.18,14.13,48462.55008,7.45E-07
4B 920123,84.75,14.25,48644.48258,0.000000385
4B 910429,174.75,14.33,48375.13322,4.30E-06
GRB 990620-,6.09,14.35,51349.56745,2.46E-07
4B 940209,1.5,14.35,49392.83335,3.13E-07
4B 920724,117.53,14.36,48827.71471,NaN
4B 931013-,211.55,14.39,49273.70415,NaN
GRB 980225,126.17,14.44,50869.35375,2.02E-05
4B 960201,358.05,14.46,50114.90883,8.82E-06
4B 911110,306.4,14.56,48570.78915,1.37E-06
GRB 980527-,108.41,14.58,50960.28853,1.58E-07
GRB 990307,19.2,14.59,51244.4512,3.64E-08
4B 950115-,38.94,14.62,49732.28694,7.27E-07
4B 921003-,85.42,14.62,48898.9458,NaN
4B 911005,235.8,14.73,48534.31788,4.69E-06
4B 930120,261.31,14.74,49007.98033,1.01E-05
4B 940425-,322.95,14.89,49467.50999,2.58E-06
4B 960813-,89.82,14.91,50308.24039,2.52E-07
4B 950624-,165.37,14.99,49892.9732,3.99E-06
4B 940306,300.82,15.1,49417.15085,5.49E-06
GRB 980503,115.96,15.11,50936.08783,0.000000373
4B 940704-,27.7,15.11,49537.14452,NaN
4B 910708,12.09,15.12,48445.40394,1.62E-07
4B 960415-,2.64,15.12,50188.90381,0.000000796
GRB 991103,320.95,15.14,51485.77964,9.64E-07
4B 960331-,274.81,15.19,50173.03275,9.13E-07
GRB 970327-,348.88,15.4,50534.13884,9.99E-07
4B 910612,337.07,15.42,48419.36754,1.00E-06
GRB 991211-,17.35,15.45,51523.59313,5.53E-07
4B 920128,96.73,15.71,48649.13296,0.000000125
4B 940223,18.15,15.74,49406.33349,3.32E-08
GRB 970214-,339.81,15.75,50493.4489,9.61E-07
GRB 000201-,140.07,15.91,51575.1265,0.000008833
4B 930116,246.99,15.91,49003.116,NaN
4B 930913-,154.33,15.92,49243.73281,4.09E-08
4B 920901,261.65,16.06,48866.25435,8.49E-07
4B 930404,30.51,16.1,49081.22621,5.28E-07
GRB 990208-,303.08,16.13,51217.04457,1.03E-06
4B 930902-,103.12,16.15,49232.89443,1.04E-06
GRB 980710,85.3,16.16,51004.1862,0.000000177
4B 930514-,344.2,16.41,49121.70656,1.02E-06
4B 920727,324.53,16.43,48830.49937,NaN
4B 930304,79.33,16.44,49050.36021,1.16E-06
4B 931019-,58.22,16.44,49279.40657,NaN
GRB 980301-,348.5,16.45,50873.3234,1.24E-06
GRB 970206,170.01,16.57,50485.00924,NaN
4B 941003-,105.6,16.6,49628.70941,3.45E-07
GRB 971218-,116.17,16.67,50800.69812,2.75E-07
4B 960216,355.45,16.75,50129.66894,NaN
4B 920301,344.18,16.83,48682.4822,6.99E-07
4B 920811-,101.33,16.83,48845.22077,NaN
GRB 990306-,283.13,16.85,51243.50914,4.01E-07
GRB 000226-,330.03,16.89,51600.42561,2.71E-08
4B 910730-,313.88,16.93,48467.93558,1.23E-06
4B 960717,7.02,16.96,50281.19168,1.15E-07
GRB 000421,174.91,16.98,51655.51637,0.00000387
4B 940712,219.2,16.99,49545.03866,2.44E-08
4B 930418-,333.14,17.08,49095.94731,1.57E-06
GRB 970417-,41.52,17.12,50555.65769,0.000001184
4B 960115,228.58,17.12,50097.72329,6.26E-07
4B 910927-,182.05,17.13,48526.1429,8.71E-07
4B 921110-,155.34,17.19,48936.39437,NaN
4B 921230-,19.52,17.21,48986.37351,1.01E-05
GRB 970517-,333.58,17.32,50585.01319,2.25E-07
GRB 961220,6.9,17.33,50437.22351,4.53E-07
4B 921031-,204.97,17.33,48926.17308,NaN
4B 920710-,53.85,17.34,48813.92599,0.00000015
4B 920226-,271.25,17.46,48678.34408,3.70E-06
4B 930415,29.03,17.53,49092.38876,0.000000749
4B 911117-,280.55,17.6,48577.61724,2.79E-07
4B 940331-,65.13,17.64,49442.87472,1.96E-07
GRB 980417-,300.59,17.76,50920.27129,1.52E-07
4B 950531,274.71,17.79,49868.44427,0.000000208
4B 960507,79.23,17.89,50210.98333,5.61E-08
4B 930214-,255.35,17.99,49032.17243,2.64E-06
4B 920530,162.68,18.13,48772.95828,NaN
4B 931128-,142.64,18.21,49319.71126,0.000001551
GRB 980401-,125.7,18.27,50904.18882,1.95E-06
GRB 970926-,139.42,18.28,50717.84844,3.66E-07
GRB 970505,264.86,18.42,50573.06202,1.05E-06
GRB 971015-,279.99,18.62,50736.35254,6.23E-07
4B 951030-,105.83,18.71,50020.36086,NaN
GRB 970111,231.25,18.73,50459.40556,0.000012536
4B 960403-,211.58,18.9,50176.35906,1.48E-06
GRB 970818,319.72,18.98,50678.75495,1.68E-06
GRB 990917,320.29,19.09,51438.84199,0.000002005
4B 931013-,169.23,19.11,49273.6236,2.05E-06
4B 940928,153.87,19.13,49623.35972,NaN
GRB 990518-,235.25,19.2,51316.06046,7.29E-07
GRB 990311,43.95,19.25,51248.92483,1.40E-05
4B 921023-,224.44,19.27,48918.43517,NaN
4B 950522-,109.56,19.28,49859.98707,1.11E-05
GRB 980705,320.2,19.35,50999.77039,NaN
4B 910809-,195.43,19.37,48477.26042,1.90E-06
4B 960702-,108.66,19.43,50266.04109,3.22E-07
GRB 990331,2.78,19.44,51268.21761,NaN
4B 930401-,339.93,19.45,49078.41538,NaN
4B 950115-,317.44,19.46,49732.98586,1.42E-07
4B 950131,17.89,19.54,49748.48305,NaN
GRB 990715-,229.04,19.56,51374.52994,1.62E-06
GRB 970328-,2.02,19.59,50535.16455,6.02E-07
4B 960219,256.12,19.61,50132.82801,0.000000658
GRB 990714,231.19,19.66,51373.75959,NaN
GRB 970511,0.5,19.69,50579.62509,NaN
4B 931229-,240.06,19.7,49350.30285,0.000003546
4B 941014-,164.78,19.74,49639.96894,1.31E-06
4B 960403-,106.98,19.81,50176.73501,0.0000028
GRB 000113,163.27,19.89,51556.39586,0.000006029
GRB 960923-,88.27,20,50349.82414,2.97E-06
4B 920920,150.57,20.01,48885.05115,NaN
4B 930219-,302.41,20.02,49037.8709,3.13E-07
GRB 980405,339.34,20.06,50908.45737,NaN
GRB 970509,192.38,20.1,50577.55795,0.000003205
4B 911025-,209.66,20.16,48554.0792,4.38E-07
GRB 981015-,121.54,20.19,51101.54128,NaN
GRB 980315-,75.84,20.36,50887.11803,1.49E-07
GRB 980508-,334.08,20.46,50941.17186,NaN
4B 950327-,274.4,20.46,49803.99157,7.14E-07
GRB 990807,338.61,20.52,51397.91373,5.65E-06
GRB 961202,336.67,20.55,50419.77154,0.00000308
4B 920302-,341.93,20.67,48683.2614,7.36E-07
GRB 980828,146.41,20.73,51053.81812,0.000004148
4B 931209-,259.56,20.83,49330.96657,7.90E-07
4B 960206-,231.2,20.83,50119.53428,NaN
GRB 990610-,306.62,20.87,51339.92278,6.73E-08
4B 930430-,106.33,20.97,49107.62591,0.00000239
GRB 970302-,275.92,21.02,50509.77946,2.69E-06
4B 921203,233.62,21.03,48959.90582,2.82E-06
4B 940305-,227.89,21.09,49416.37602,3.25E-07
4B 921217,88.89,21.24,48973.81569,1.33E-06
4B 940214-,190.35,21.29,49397.69862,8.81E-07
4B 911031-,284.54,21.34,48560.40024,1.12E-05
4B 930326-,138.83,21.34,49072.2123,1.00E-06
4B 920210-,326.88,21.35,48662.95297,2.01E-07
GRB 970306,18.34,21.36,50513.11643,0.000018618
4B 910926-,346.07,21.36,48525.76802,6.45E-07
4B 931008-,42.98,21.37,49268.30434,2.50E-06
4B 930418-,311.65,21.37,49095.60993,NaN
4B 920617-,19.04,21.47,48790.78047,5.98E-07
4B 950630,174.28,21.48,49898.88238,6.34E-07
GRB 980921,202.47,21.53,51077.43989,0.000000322
4B 951030-,85.5,21.55,50020.47478,4.15E-07
GRB 960919,233.34,21.57,50345.93611,6.97E-07
4B 931226,205.95,21.63,49347.84108,0.000001355
4B 941126-,306.49,21.65,49682.16335,2.03E-07
GRB 990701-,34.53,21.69,51360.1498,0.00000032
GRB 990707-,72.41,21.84,51366.81895,7.28E-07
GRB 000130,228.05,21.96,51573.05391,4.23E-07
4B 941119,182.5,21.98,49675.81308,5.34E-06
GRB 961025,281.42,21.99,50381.53122,NaN
4B 960528,291.86,22.03,50231.09332,1.16E-06
4B 941123-,74.55,22.05,49679.78099,5.20E-08
4B 920423-,153.9,22.16,48735.92131,5.74E-07
4B 950312,338.33,22.17,49788.78219,2.65E-07
4B 910714,242.52,22.19,48451.86548,5.15E-07
4B 930210,248.88,22.25,49028.09041,6.31E-07
GRB 990228-,44.44,22.33,51237.61555,NaN
4B 940201-,268.61,22.37,49384.31992,NaN
4B 940830-,337.41,22.38,49594.54438,NaN
GRB 990724,217.57,22.4,51383.1358,2.05E-08
4B 921216,161.48,22.44,48972.35498,2.09E-07
4B 920619-,155.28,22.47,48792.54441,2.58E-07
4B 910620-,67.92,22.5,48427.23438,1.49E-06
GRB 980327,103.9,22.6,50899.93284,1.45E-07
4B 911217-,6.96,22.67,48607.34868,5.26E-07
4B 950311,349.31,22.69,49787.46679,1.17E-06
4B 910718-,82.8,22.78,48455.25125,3.38E-07
GRB 980627-,180.2,22.83,50991.52541,6.03E-07
GRB 970405,98.84,22.84,50543.15417,2.57E-06
GRB 990205,276.19,22.85,51214.01351,3.58E-07
4B 930517-,5.85,22.85,49124.38474,2.08E-06
GRB 960831-,242.76,22.93,50326.43646,2.10E-05
4B 920805,105.58,22.93,48839.46799,NaN
4B 950509-,44.44,22.93,49846.96951,5.97E-06
4B 910829,59.03,22.96,48497.94424,3.48E-07
4B 931120,319.67,23.03,49311.78429,4.44E-08
4B 951220,104.53,23.2,50071.369,4.02E-06
GRB 981215,194.73,23.24,51162.58987,1.30E-06
4B 940609,284.14,23.34,49512.68688,NaN
GRB 980501,223.87,23.36,50934.92994,1.55E-08
4B 941215-,134.58,23.4,49701.01818,1.80E-06
GRB 990203,324.93,23.5,51212.65371,NaN
4B 910803,309.71,23.51,48471.35653,1.77E-06
4B 960331-,110.71,23.52,50173.70967,NaN
4B 930714,257.7,23.7,49182.67562,2.25E-06
GRB 970323,307.8,23.71,50530.31749,2.87E-08
4B 920404,323.78,23.88,48716.54981,NaN
4B 930614-,168.14,23.95,49152.15313,1.25E-06
GRB 970902-,210.83,24.01,50693.19084,1.07E-07
4B 940427,56.29,24.11,49469.19183,3.52E-07
GRB 980527-,276.93,24.15,50960.34861,1.24E-06
4B 911209-,74.61,24.16,48599.03944,3.01E-07
4B 950916-,192.72,24.17,49976.89116,4.33E-07
4B 920615-,16.65,24.23,48788.60066,NaN
4B 941202,282.98,24.37,49688.14742,0.000000933
GRB 961130,247.23,24.4,50417.21796,NaN
GRB 970908-,111.74,24.45,50699.30059,NaN
4B 951123,53.75,24.5,50044.75701,8.17E-06
GRB 981221-,150.38,24.53,51168.73444,NaN
4B 931203,6.52,24.53,49324.0431,2.09E-07
4B 911127-,310.13,24.55,48587.29259,3.05E-07
4B 940921-,112.05,24.57,49616.13112,5.91E-07
GRB 980810,349.93,24.64,51035.77465,2.48E-05
GRB 980707-,72.37,24.65,51001.68379,5.66E-08
GRB 990323-,208.07,24.66,51260.37348,NaN
4B 940708-,301.58,24.66,49541.86257,2.04E-05
GRB 971029-,101.12,24.67,50750.06156,1.37E-05
GRB 970128,275.26,24.68,50476.34656,3.80E-07
GRB 000403,57.2,24.69,51637.56461,2.66E-06
4B 940326,151.67,24.74,49437.30938,2.56E-08
4B 910421,270.68,24.76,48367.38477,1.32E-06
4B 910702-,87.56,24.82,48439.29159,1.32E-06
4B 951119-,78.95,24.86,50040.85435,3.19E-06
4B 910523-,352.96,24.89,48399.98529,7.12E-08
4B 950804-,186.67,24.94,49933.52519,1.04E-06
GRB 970613-,273.37,24.98,50612.63339,7.56E-07
GRB 990707-,328.25,24.99,51366.60392,NaN
GRB 980902,284.49,25.03,51058.69158,NaN
GRB 970629,29.62,25.04,50628.59491,5.95E-07
4B 920228,147.94,25.06,48680.62439,1.19E-06
4B 920721-,153.09,25.19,48824.06394,0.00000038
4B 930103-,198.66,25.22,48990.15987,NaN
4B 910517-,356.91,25.28,48393.99693,1.39E-07
4B 940112-,226.38,25.31,49364.53222,7.55E-07
GRB 980114,251,25.31,50827.28997,9.69E-09
GRB 991112,241.46,25.32,51494.9225,NaN
4B 931115,64.29,25.32,49306.6899,0.000000346
4B 930720-,20.82,25.34,49188.60775,6.83E-06
4B 950730,251.81,25.34,49928.4177,8.31E-07
4B 960621-,290.5,25.34,50255.27414,9.10E-07
4B 960730-,150.01,25.41,50294.85646,0.000000785
GRB 971024-,104.54,25.63,50745.93258,3.98E-07
4B 940830-,193.66,25.66,49594.37496,0.000001557
GRB 980813,128.69,25.69,51038.97004,5.03E-07
4B 910425-,335.94,25.77,48371.23441,7.75E-07
GRB 980610,53.01,25.83,50974.4786,NaN
4B 950114-,284.59,25.88,49731.95068,1.49E-06
GRB 961026-,202.89,26.01,50382.40544,6.42E-07
4B 930109,77.12,26.02,48996.43729,NaN
4B 950207-,37.48,26.14,49755.30817,0.0000017
4B 911225-,334.61,26.17,48615.37888,4.47E-07
GRB 990420-,305.07,26.24,51288.96601,1.06E-06
4B 911019,239.19,26.28,48548.29111,5.71E-08
4B 930812,166.51,26.39,49211.53168,NaN
4B 940706-,265.11,26.4,49539.80872,NaN
GRB 980420,292.81,26.56,50923.42144,6.21E-06
4B 930214-,194.8,26.77,49032.75901,6.80E-06
4B 960405-,69.68,26.79,50178.68866,3.68E-07
4B 940621-,52.3,26.79,49524.50782,3.17E-08
4B 940916,113.74,26.82,49611.73668,NaN
GRB 980918,134.7,26.88,51074.57636,9.45E-08
4B 921207-,357.7,26.91,48963.0454,1.37E-06
GRB 991123-,157.18,26.94,51505.21442,7.83E-08
4B 930708-,80.79,26.94,49176.81245,2.42E-06
GRB 970429-,34.72,26.98,50567.48361,0.000002987
GRB 980720,272.93,27.01,51014.71126,1.76E-06
GRB 990522,39.38,27.07,51320.17622,NaN
4B 910817,90.11,27.08,48485.70863,5.45E-08
4B 910806,155.66,27.12,48474.64203,6.12E-08
GRB 961228-,268.03,27.17,50445.94717,1.68E-07
GRB 991201,327.61,27.2,51513.48602,1.41E-07
4B 960422,134.8,27.2,50195.69416,2.71E-08
4B 951104-,40.39,27.26,50025.06786,4.55E-06
4B 940703-,131.5,27.39,49536.19498,0.000195182
GRB 980910-,205.49,27.47,51066.83497,5.08E-08
4B 920224-,161.79,27.47,48676.9014,5.13E-08
4B 920218-,39.47,27.47,48670.77943,0.000005445
4B 950317-,47.29,27.53,49793.82217,6.90E-07
4B 920318-,194.97,27.73,48699.62984,NaN
4B 950101,185.69,27.74,49718.0646,1.61E-08
4B 930112-,226.32,27.74,48999.158,NaN
4B 960620,206.88,27.78,50254.22611,1.35E-07
4B 950501,296.92,27.78,49838.14241,NaN
GRB 990111-,173.65,27.82,51189.74884,2.66E-06
GRB 980223,219.85,27.94,50867.53104,1.48E-07
4B 930730,304.55,27.95,49198.21786,4.34E-07
4B 930727-,309.4,27.97,49195.56634,NaN
GRB 961102,271.44,28.13,50389.485,1.80E-05
4B 920728,320.65,28.13,48831.48281,NaN
GRB 970613-,106.85,28.19,50612.22466,NaN
4B 951228,93.13,28.22,50079.65794,1.17E-06
4B 940201-,353.46,28.32,49384.34349,2.02E-07
GRB 971015-,192.63,28.43,50736.90551,1.14E-07
4B 931212,247.61,28.44,49333.22856,2.80E-06
4B 910719,245.85,28.46,48456.4535,1.58E-07
GRB 980819,192.92,28.47,51044.36284,5.06E-07
GRB 000101,300.77,28.49,51544.05555,2.88E-05
GRB 961110,311.47,28.51,50397.51432,4.79E-08
GRB 980222-,31.21,28.51,50866.1011,1.09E-06
4B 920121-,30.43,28.56,48642.91446,2.36E-08
4B 940129,127.46,28.59,49381.44673,0.000003823
4B 921230-,150.54,28.63,48986.58734,1.14E-06
4B 931222,192.52,28.65,49343.88998,0.000005952
4B 951030-,115.39,28.66,50020.22682,4.83E-07
4B 920317,131.44,28.73,48698.70514,3.47E-07
4B 930110-,239.92,28.8,48997.26568,9.75E-08
GRB 980430-,241.23,28.93,50933.33461,3.83E-07
4B 930406-,299.81,29.01,49083.30307,0.000000403
4B 950430-,57.34,29.02,49837.62766,6.91E-07
4B 910702-,255.07,29.05,48439.19902,2.68E-07
4B 951028,265.55,29.07,50018.06246,NaN
4B 950117-,285.21,29.08,49734.06669,2.55E-05
4B 930104-,312.27,29.11,48991.46096,NaN
4B 921117,48.77,29.13,48943.14187,NaN
4B 920314-,264.62,29.16,48695.72325,7.93E-08
GRB 990711,66.07,29.22,51370.90965,8.64E-07
4B 920524,157.52,29.22,48766.1609,8.21E-06
GRB 971023-,246.32,29.26,50744.35847,1.63E-07
4B 911207,307.79,29.3,48597.41025,1.68E-06
4B 951107-,11.99,29.34,50028.73099,6.26E-07
4B 910703,40.37,29.48,48440.21092,2.88E-07
GRB 970801,101.04,29.55,50661.26511,1.15E-06
GRB 961008,258.69,29.57,50364.22292,0.000000535
4B 930826,175.07,29.59,49225.79038,1.06E-07
4B 931113-,97.13,29.78,49304.73782,2.02E-07
GRB 000226-,143.68,29.82,51600.16099,4.73E-07
GRB 981125-,254.63,29.87,51142.35169,1.73E-06
GRB 961002,129.89,29.99,50358.70756,1.00E-06
4B 950713,286.67,30.04,49911.37241,1.12E-06
GRB 961015,220.03,30.1,50371.67273,5.44E-06
GRB 000205,8.41,30.18,51579.36103,2.44E-06
4B 950416-,186.32,30.2,49823.56041,8.30E-07
4B 921112-,77.98,30.21,48938.68628,4.75E-07
GRB 960906-,329.55,30.29,50332.80251,2.82E-08
4B 911123-,22.81,30.34,48583.34413,3.61E-07
4B 920207,295.54,30.38,48659.07247,8.43E-07
4B 910814-,346.35,30.43,48482.80177,6.27E-05
4B 930926,66.44,30.51,49256.70406,1.43E-06
4B 960802,249.52,30.53,50297.92153,2.65E-07
4B 920331-,264.3,30.55,48712.76097,2.81E-06
4B 931211,72.12,30.57,49332.67291,7.78E-08
GRB 000302-,174.46,30.66,51605.59891,4.02E-07
4B 910713,187.77,30.69,48450.85456,1.52E-07
4B 930612-,37.1,30.74,49150.69815,0.000001019
4B 940410-,254.89,30.8,49452.65628,6.39E-06
4B 931021-,85.89,30.82,49281.54192,2.67E-08
4B 920803-,222.85,30.97,48837.09032,2.03E-08
GRB 970329-,173.55,31.04,50536.04211,NaN
4B 911120-,280.97,31.08,48580.9358,7.64E-08
GRB 990403-,251.2,31.18,51271.86166,0.000000826
4B 930606-,151.65,31.2,49144.86814,6.42E-07
GRB 981228,285.76,31.31,51175.51639,5.71E-06
4B 950706,28.61,31.52,49904.49462,8.22E-06
GRB 980315-,74.65,31.57,50887.30833,6.90E-06
GRB 990319,286.45,31.61,51256.90331,NaN
4B 950718,200.43,31.65,49916.74694,8.45E-07
GRB 961017-,286.61,31.66,50373.62713,5.15E-07
4B 960722-,29.64,31.67,50286.29521,0.000003813
GRB 990113,66.91,31.73,51191.00119,2.03E-06
4B 960621-,90.71,31.76,50255.2003,3.17E-06
GRB 971127,225.61,31.93,50779.00327,0.000001701
4B 921220,223.88,31.99,48976.05521,NaN
GRB 000330-,312.4,32,51633.35915,NaN
4B 960624-,98.96,32.05,50258.14321,4.74E-07
4B 920424,346.35,32.1,48736.59732,NaN
4B 960807,157.53,32.13,50302.826,1.12E-05
GRB 970910-,100.51,32.14,50701.47649,5.24E-08
GRB 970119,322.74,32.17,50467.30937,6.43E-07
4B 921001-,324.43,32.28,48896.16937,1.10E-06
GRB 970701,272.65,32.3,50630.46928,4.55E-07
4B 941122-,158.58,32.33,49678.8562,2.08E-06
4B 910601,310.12,32.34,48408.80711,0.000037566
GRB 970714-,12.25,32.36,50643.12358,1.36E-06
4B 941011,123.55,32.43,49636.69457,1.17E-06
4B 950919-,74.68,32.45,49979.59545,NaN
GRB 970709-,263.03,32.62,50638.28829,1.13E-07
4B 941111,97.54,32.65,49667.09723,3.73E-08
GRB 000317,27.22,32.66,51620.90224,7.51E-07
GRB 971210-,253.48,32.71,50792.89127,0.000000225
GRB 990725,12.56,32.74,51384.15813,7.77E-08
GRB 980727-,109.01,32.81,51021.8788,0.000000546
GRB 991113,3.42,32.85,51495.94514,NaN
GRB 981203-,161.46,32.91,51150.04112,4.58E-05
GRB 970616-,32.33,33.03,50615.07723,1.28E-06
GRB 980827,116.05,33.06,51052.56837,NaN
GRB 970824-,191.63,33.17,50684.24279,1.08E-08
4B 910919,148.59,33.21,48518.95412,1.32E-07
4B 910928-,130.46,33.35,48527.94985,1.92E-08
GRB 970525,261.73,33.38,50593.11114,0.000000438
4B 920701,314.64,33.44,48804.81828,2.35E-06
4B 931030-,258.58,33.47,49290.79104,1.58E-06
4B 940913,166.59,33.49,49608.61344,1.24E-07
4B 920721-,37.55,33.49,48824.76237,1.20E-06
GRB 980706-,298.28,33.56,51000.65136,0.000001575
4B 941026-,109.06,33.56,49651.92419,0.00000348
4B 960106,6.19,33.58,50088.71193,1.33E-07
GRB 991229-,332.87,33.59,51541.63291,NaN
GRB 980711,243.1,33.59,51005.12684,1.66E-07
4B 950310,344.19,33.64,49786.90735,7.20E-06
4B 921110-,59.89,33.81,48936.56874,5.98E-07
GRB 970312,354.51,33.85,50519.48659,3.63E-07
4B 950818,278.65,33.87,49947.0579,0.000012249
4B 920408-,306.69,33.88,48720.73177,7.02E-07
4B 920518,247.3,33.9,48760.21945,8.93E-08
4B 920730-,22.1,33.9,48833.54264,0.000000495
4B 931008-,165.4,33.93,49268.46471,2.18E-05
4B 930605-,294.37,34.11,49143.28565,0.000000365
4B 920405,357,34.13,48717.90383,5.28E-07
