name,time,ra,dec,redshift,fluence
GRB 920404A,48716.54983,323.3858,22.5346,,0.00000281
GRB 920903C,48868.97848,301.54,22.59,,0.0000467
GRB 980327,50899.93284,103.9,22.6,,0.5
GRB 770708,43332.53507,106.01,22.601,,
GRB 920903C,48868.97848,301.4915,22.6105,,0.0000467
GRB 910503A,48379.29459,117.731,22.655,,249
GRB 911217A,48607.34868,6.96,22.67,,5.5
GRB 950311,49787.46679,349.31,22.69,,0.00000411
GRB 910718B,48455.25125,82.8,22.78,,0.92
GRB 980627B,50991.52541,180.2,22.83,,2.91
GRB 970405A,50543.15416,98.84,22.84,,29.8
GRB 930517A,49124.38474,5.85,22.85,,0.00000725
GRB 990205,51214.01351,276.19,22.85,,0.000000813
GRB 040329,53093.46586,114.62,22.903,,0.000046
GRB 910429A,48375.13322,116.426,22.919,,26.6
GRB 920805B,48839.46799,105.58,22.93,,
GRB 950509B,49846.96951,44.44,22.93,,6.38
GRB 960831B,50326.43646,242.76,22.93,,107
GRB 910829,48497.94424,59.03,22.96,,0.75
GRB 910510,48386.66913,357,23,,0.52
GRB 910615,48422.32987,138,23,,2.14
GRB 921001A,48896.16936,325,23,,16.6
GRB 921007,48902.05756,325,23,,0.42
GRB 930113A,49000.00627,357,23,,0.73
GRB 930326A,49072.2123,134,23,,4.3
GRB 930720A,49188.60775,22,23,,69.3
GRB 930720A,49188.60775,15,23,,69.3
GRB 931212,49333.22855,241,23,,0.62
GRB 940427,49469.19183,60,23,,4.28
GRB 940921A,49616.13111,108,23,,4.51
GRB 960713A,50277.71902,108,23,,0.29
GRB 960831B,50326.43646,246,23,,107
GRB 970405A,50543.15416,98,23,,29.8
GRB 980813B,51038.97001,106,23,,1.28
GRB 980828B,51053.81813,142,23,,29.6
GRB 981014,51100.77455,20,23,,2.34
GRB 990610C,51339.92278,309,23,,0.44
GRB 990707C,51366.81896,76,23,,7.97
GRB 990807,51397.91372,344,23,,9.89
GRB 991112,51494.92319,244,23,,0.46
GRB 931120,49311.78429,319.67,23.03,,0.39
GRB 910425A,48371.02623,115.14,23.171,,0.0000295
GRB 951220,50071.369,104.53,23.2,,0.00000968
GRB 981215B,51162.58987,194.73,23.24,,2.93
GRB 940708D,49541.86257,300.59,23.27,,0.0000471
GRB 030329,52727.4842,161.1029,23.3389,0.57,0.000007
GRB 940609,49512.68688,284.14,23.34,,
GRB 980501,50934.92994,223.87,23.36,,0.26
GRB 941215A,49701.01818,134.58,23.4,,25.1
GRB 990203,51212.65371,324.93,23.5,,
GRB 910803B,48471.35653,309.71,23.51,,15.9
GRB 960331C,50173.70967,110.71,23.52,,
GRB 781124,43836.16354,181.94,23.65,,0.000048
GRB 931014C,49274.70904,342.042,23.672,,30.2
GRB 930714,49182.67562,257.7,23.7,,17.2
GRB 970323A,50530.31749,307.8,23.71,,0.37
GRB 030501B,52760.05372,283.581,23.875,,0.0000035
GRB 920404A,48716.54981,323.78,23.88,,0.00000281
GRB 930614A,49152.15313,168.14,23.95,,0.00000136
GRB 910425B,48371.23438,328,24,,1.37
GRB 910718B,48455.25124,74,24,,0.92
GRB 941015,49640.97735,19,24,,0.21
GRB 950612,49880.68729,249,24,,1.74
GRB 951104A,50025.06786,35,24,,64
GRB 960624B,50258.14321,104,24,,5.12
GRB 970306B,50513.11642,12,24,,62
GRB 970323A,50530.31749,316,24,,0.37
GRB 980921,51077.43987,199,24,,2.32
GRB 990218B,51227.85362,90,24,,0.27
GRB 990802C,51392.9508,126,24,,29.1
GRB 970902A,50693.19084,210.83,24.01,,0.00000039
GRB 791115,44192.954,211.58,24.06,,0.000164
GRB 940427,49469.19183,56.29,24.11,,4.28
GRB 980527D,50960.34861,276.93,24.15,,2.68
GRB 911209A,48599.03944,74.61,24.16,,0.00000109
GRB 950916B,49976.89116,192.72,24.17,,2.9
GRB 791105B,44182.17461,251.72,24.21,,
GRB 920615C,48788.60066,16.65,24.23,,3
GRB 941202,49688.14741,282.98,24.37,,2.99
GRB 961130,50417.21796,247.23,24.4,,
GRB 920925E,48890.94877,330.7,24.44,,0.0000208
GRB 970908A,50699.30059,111.74,24.45,,
GRB 791206,44213.89366,101.725,24.475,,0.000012
GRB 951123,50044.75701,53.75,24.5,,13.2
GRB 790214,43918.49924,89.837,24.513,,0.0000048
GRB 931203,49324.0431,6.52,24.53,,1.54
GRB 981221D,51168.73444,150.38,24.53,,
GRB 911127B,48587.29259,310.13,24.55,,0.00000058
GRB 030808,52859.65817,159.079,24.559,,0.0000057
GRB 940921A,49616.13111,112.05,24.57,,4.51
GRB 980810,51035.77464,349.93,24.64,,0.0000592
GRB 980707B,51001.68379,72.37,24.65,,0.5
GRB 980707B,51001.68379,72.37,24.65,,0.5
GRB 940708D,49541.86257,301.58,24.66,,0.0000471
GRB 990323A,51260.37348,208.07,24.66,,
GRB 971029A,50750.06155,101.12,24.67,,151
GRB 970128A,50476.34656,275.26,24.68,,3.93
GRB 000403C,51637.56461,57.2,24.69,,0.00000577
GRB 940326,49437.30938,151.67,24.74,,0.4
GRB 910421B,48367.38477,270.68,24.76,,0.00000205
GRB 910702B,48439.29159,87.56,24.82,,0.00000484
GRB 951119E,50040.85435,78.95,24.86,,38.8
GRB 910523B,48399.98529,352.96,24.89,,0.52
GRB 950804D,49933.52519,186.67,24.94,,2.39
GRB 901116,48211.07097,39.93,24.97,,0.000009
GRB 791030B,44176.70978,93.77,24.98,,0.0000033
GRB 970613C,50612.63339,273.37,24.98,,6.22
GRB 990707A,51366.60392,328.25,24.99,,0.44
GRB 910524,48400.28567,235,25,,1.46
GRB 910803B,48471.3565,317,25,,15.9
GRB 920218C,48670.77942,40,25,,60.2
GRB 920228,48680.62438,162,25,,8.6
GRB 921207A,48963.04549,1,25,,3.52
GRB 930110B,48997.26567,237,25,,0.62
GRB 930708C,49176.81244,78,25,,20.9
GRB 930815B,49214.75288,116,25,,0.25
GRB 930924A,49254.04369,311,25,,0.8
GRB 931226A,49347.84108,215,25,,12.6
GRB 950509C,49846.99348,328,25,,0.43
GRB 950521B,49858.42753,67,25,,1.7
GRB 951119E,50040.85434,94,25,,38.8
GRB 960817,50312.28527,211,25,,2.24
GRB 961003B,50359.43543,242,25,,0.24
GRB 961026C,50382.40543,202,25,,5.67
GRB 961119D,50406.44712,72,25,,0.45
GRB 970917,50708.88637,99,25,,0.26
GRB 980315A,50887.11803,74,25,,1.43
GRB 980918B,51074.57637,135,25,,0.43
GRB 991218A,51530.11468,125,25,,0.24
GRB 000211B,51585.5234,14,25,,2
GRB 980902,51058.69158,284.49,25.03,,
GRB 970629A,50628.59491,29.62,25.04,,5.79
GRB 920228,48680.62439,147.94,25.06,,8.6
GRB 930103B,48990.15987,198.66,25.22,,
GRB 910517C,48393.99693,356.91,25.28,,0.6
GRB 901116,48211.07095,39.9,25.31,,0.000009
GRB 940112A,49364.53221,226.38,25.31,,5.87
GRB 980114,50827.28997,251,25.31,,2.68E-08
GRB 931115A,49306.6899,64.29,25.32,,2.29
GRB 991112,51494.9225,241.46,25.32,,0.46
GRB 930720A,49188.60775,20.82,25.34,,69.3
GRB 950730A,49928.4177,251.81,25.34,,1.07
GRB 960621C,50255.27414,290.5,25.34,,0.00000185
GRB 920925E,48890.94889,330.7948,25.3457,,0.0000208
GRB 960730B,50294.85646,150.01,25.41,,6.79
GRB 920925E,48890.94889,330.8,25.48,,0.0000208
GRB 031109A,52952.46653,323.75,25.5,,0.000003
GRB 030922A,52904.36347,229.5741,25.5018,,0.0000052
GRB 030731,52851.21843,157.884,25.534,,0.0000047
GRB 971024C,50745.93258,104.54,25.63,,0.64
GRB 940830A,49594.37496,193.66,25.66,,0.00000402
GRB 980813B,51038.97003,128.69,25.69,,1.28
GRB 041116,53325.02965,341.482,25.719,,
GRB 950210,49758.09747,155.444,25.748,,2.52
GRB 910425B,48371.23441,335.94,25.77,,1.37
GRB 980610B,50974.4786,53.01,25.83,,
GRB 950114E,49731.95068,284.59,25.88,,0.00000531
GRB 030226,52696.15731,173.25,25.9,2.1,0.0000057
GRB 931026,49286.4833,343.704,25.955,,57.4
GRB 921112E,48938.68628,74,26,,2.79
GRB 930219E,49037.8709,304,26,,0.25
GRB 930714,49182.67561,253,26,,17.2
GRB 931014A,49274.08741,12,26,,0.25
GRB 931115A,49306.6899,48,26,,2.29
GRB 940214E,49397.81041,84,26,,0.27
GRB 941122B,49678.85618,144,26,,3.86
GRB 941230B,49716.82096,138,26,,2.52
GRB 950722A,49920.74234,72,26,,13.4
GRB 960620,50254.2261,201,26,,0.6
GRB 980222A,50866.1011,32,26,,10.2
GRB 980223A,50867.53104,219,26,,1.23
GRB 990711,51370.90855,70,26,,9.89
GRB 000101,51544.05551,303,26,,88.4
GRB 000125,51568.04248,6,26,,0.86
GRB 000416B,51650.34983,276,26,,2.38
GRB 000508D,51672.95461,83,26,,1.54
GRB 961026C,50382.40544,202.89,26.01,,5.67
GRB 930109,48996.43729,77.12,26.02,,
GRB 950207B,49755.30817,37.48,26.14,,0.0000028
GRB 911225A,48615.37888,334.61,26.17,,5.67
GRB 790105,43878.33584,134.739,26.205,,
GRB 990420C,51288.96601,305.07,26.24,,2.25
GRB 911019,48548.29111,239.19,26.28,,0.23
GRB 030425,52754.65869,233.2969,26.2918,,0.000059
GRB 910421B,48367.38477,269.3756,26.3498,,0.00000205
GRB 930812,49211.53168,166.51,26.39,,
GRB 940706B,49539.80872,265.11,26.4,,7.07
GRB 980420,50923.42144,292.81,26.56,,0.0000168
GRB 030722,52842.56367,156.737,26.594,,0.00002
GRB 931030B,49290.33938,344.202,26.745,,27.6
GRB 930214D,49032.75901,194.8,26.77,,45.7
GRB 940621B,49524.50782,52.3,26.79,,8.95E-08
GRB 960405A,50178.68866,69.68,26.79,,3.95
GRB 940916,49611.73668,113.74,26.82,,
GRB 980918B,51074.57636,134.7,26.88,,0.43
GRB 921207A,48963.0454,357.7,26.91,,3.52
GRB 931031,49291.17124,344.306,26.918,,24.6
GRB 930708C,49176.81245,80.79,26.94,,20.9
GRB 991123A,51505.21442,157.18,26.94,,0.000000234
GRB 970429B,50567.48361,34.72,26.98,,0.00000596
GRB 910517C,48393.99693,0,27,,0.6
GRB 910623,48430.36867,20,27,,0.91
GRB 910702A,48439.19902,253,27,,0.83
GRB 920805A,48839.21953,186,27,,0.41
GRB 921203,48959.90524,226,27,,23.5
GRB 950719,49917.37538,189,27,,0.33
GRB 950721,49919.58432,51,27,,0.42
GRB 970613C,50612.63332,281,27,,6.22
GRB 971110A,50762.78339,208,27,,3.36
GRB 980421C,50924.94723,224,27,,4.61
GRB 980527D,50960.34861,273,27,,2.68
GRB 991111,51493.38819,117,27,,0.32
GRB 000205A,51579.36101,7,27,,13.2
GRB 980720A,51014.71126,272.93,27.01,,10.8
GRB 990522,51320.17622,39.38,27.07,,
GRB 910817A,48485.70863,90.11,27.08,,0.44
GRB 910806,48474.64203,155.66,27.12,,0.000000213
GRB 961228B,50445.94717,268.03,27.17,,1.04
GRB 960422,50195.69416,134.8,27.2,,5.46E-08
GRB 991201,51513.48602,327.61,27.2,,0.35
GRB 920723C,48826.83551,287.142,27.232,,0.000415
GRB 920723C,48826.83552,287.142,27.232,,0.000415
GRB 911031A,48560.40024,284.88,27.237,,0.0000249
GRB 951104A,50025.06786,40.39,27.26,,64
GRB 920723C,48826.83552,287.08,27.33,,0.000415
GRB 940703A,49536.19498,131.5,27.39,,0.0016
GRB 920218C,48670.77943,39.47,27.47,,60.2
GRB 920224B,48676.9014,161.79,27.47,,0.28
GRB 980910B,51066.83497,205.49,27.47,,0.000000115
GRB 920723C,48826.83554,286.63,27.48,,0.000415
GRB 910117,48273.04043,95.972,27.621,,0.0000216
GRB 931103B,49294.68451,344.732,27.657,,
GRB 920318B,48699.62984,194.97,27.73,,
GRB 930112A,48999.158,226.32,27.74,,0.000146
GRB 950101,49718.06459,185.69,27.74,,4.22E-08
GRB 950501B,49838.14241,296.92,27.78,,
GRB 960620,50254.22611,206.88,27.78,,0.6
GRB 990111B,51189.74884,173.65,27.82,,15.5
GRB 780914B,43765.69595,62.971,27.828,,0.000059
GRB 900123A,47914.07098,113.28,27.89,,0.00000132
GRB 980223A,50867.53104,219.85,27.94,,1.23
GRB 930730,49198.21786,304.55,27.95,,2.19
GRB 930727B,49195.56634,309.4,27.97,,
GRB 910731,48468.09475,195,28,,4.63
GRB 910814D,48482.80177,342,28,,106
GRB 931223A,49344.07627,239,28,,0.23
GRB 940526C,49498.84729,142,28,,75.6
GRB 940605,49508.62472,108,28,,0.21
GRB 940726B,49559.63847,343,28,,2.65
GRB 950317B,49793.82216,51,28,,5.02
GRB 950716,49914.96007,51,28,,0.72
GRB 951123,50044.75699,50,28,,13.2
GRB 961102,50389.48499,264,28,,140
GRB 970506A,50574.08383,82,28,,0.23
GRB 970618,50617.50376,206,28,,1.45
GRB 970629A,50628.59491,35,28,,5.79
GRB 971015D,50736.90551,193,28,,0.96
GRB 980315B,50887.30824,76,28,,36
GRB 980811A,51036.19128,335,28,,1.84
GRB 990420C,51288.96597,309,28,,2.25
GRB 990917D,51438.82287,153,28,,2.71
GRB 000226A,51600.16098,148,28,,7.57
GRB 940703A,49536.19508,133.192,28.0033,,0.0016
GRB 940703A,49536.19508,133.2,28.11,,0.0016
GRB 920728,48831.48281,320.65,28.13,,
GRB 961102,50389.485,271.44,28.13,,140
GRB 920218C,48670.77943,37.5534,28.1433,,60.2
GRB 970613A,50612.22466,106.85,28.19,,
GRB 951228B,50079.65794,93.13,28.22,,14.2
GRB 030709,52829.44265,155.101,28.225,,0.000018
GRB 021125,52603.74896,296.858,28.2668,,0.0000087
GRB 021125,52603.74896,296.9282,28.2856,,0.0000087
GRB 940201B,49384.34349,353.46,28.32,,0.000000661
GRB 031026A,52938.23314,49.675,28.3661,,0.0000023
GRB 021125,52603.74896,296.9833,28.3911,,0.0000087
GRB 971015D,50736.90551,192.63,28.43,,0.96
GRB 931212,49333.22856,247.61,28.44,,0.62
GRB 910719,48456.4535,245.85,28.46,,0.44
GRB 980819,51044.36284,192.92,28.47,,3.8
GRB 901112,48207.62339,115.525,28.474,,0.0000272
GRB 000101,51544.05555,300.77,28.49,,88.4
GRB 961110B,50397.51432,311.47,28.51,,0.37
GRB 980222A,50866.1011,31.21,28.51,,10.2
GRB 920121B,48642.91446,30.43,28.56,,0.42
GRB 940129,49381.44673,127.46,28.59,,10.3
GRB 921230B,48986.58734,150.54,28.63,,0.00000217
GRB 931222,49343.88998,192.52,28.65,,36
GRB 951030A,50020.22682,115.39,28.66,,3.92
GRB 920317,48698.70514,131.44,28.73,,0.000000674
GRB 901121B,48216.75499,113.042,28.773,,0.0000098
GRB 930110B,48997.26568,239.92,28.8,,0.62
GRB 920925C,48890.86475,129.51,28.82,,0.00000035
GRB 920325B,48706.72057,234.02,28.84,,0.0000226
GRB 980430C,50933.33461,241.23,28.93,,3.79
GRB 920803A,48837.09032,216,29,,0.35
GRB 920903B,48868.06635,292,29,,83.3
GRB 931222,49343.88998,192,29,,36
GRB 940410,49452.65616,252,29,,24.6
GRB 940930A,49625.26656,81,29,,7.82
GRB 951001A,49991.41726,121,29,,0.35
GRB 960219B,50132.82791,256,29,,6.9
GRB 960405A,50178.68866,66,29,,3.95
GRB 961104,50391.19488,223,29,,1.06
GRB 971013B,50734.87481,83,29,,1.43
GRB 980501,50934.92994,212,29,,0.26
GRB 980720A,51014.71118,270,29,,10.8
GRB 980819,51044.36284,193,29,,3.8
GRB 930406A,49083.30307,299.81,29.01,,0.000000951
GRB 950430A,49837.62766,57.34,29.02,,0.00000128
GRB 910702A,48439.19902,255.07,29.05,,0.83
GRB 951028,50018.06245,265.55,29.07,,
GRB 950117A,49734.06669,285.21,29.08,,0.0000891
GRB 930104B,48991.46096,312.27,29.11,,
GRB 921117,48943.14187,48.77,29.13,,
GRB 920314C,48695.72325,264.62,29.16,,0.00000018
GRB 920524,48766.1609,157.52,29.22,,36.2
GRB 990711,51370.90965,66.07,29.22,,9.89
GRB 971023B,50744.35847,246.32,29.26,,0.000000586
GRB 910814D,48482.80177,343.8135,29.2965,,106
GRB 910814D,48482.80183,343.8135,29.2965,,106
GRB 911207,48597.41025,307.79,29.3,,0.00000294
GRB 910814D,48482.80177,343.78,29.31,,106
GRB 951107C,50028.73099,11.99,29.34,,8.1
GRB 910703,48440.21092,40.37,29.48,,0.00000101
GRB 030629B,52819.54787,154.011,29.497,,0.0000086
GRB 970801A,50661.26511,101.04,29.55,,11.2
GRB 961008,50364.22292,258.69,29.57,,0.87
GRB 930826,49225.79038,175.07,29.59,,0.36
GRB 931112,49303.78186,345.711,29.654,,0.00000264
GRB 710630,41132.72985,207.567,29.753,,0.0005
GRB 931113A,49304.73781,97.13,29.78,,1.4
GRB 920331,48712.76097,267.3574,29.8174,,31.1
GRB 000226A,51600.16099,143.68,29.82,,7.57
GRB 901009,48173.01095,348.63,29.87,,0.00000521
GRB 981125A,51142.35169,254.63,29.87,,12
GRB 961002A,50358.70756,129.89,29.99,,0.00000194
GRB 910829,48497.94421,71,30,,0.75
GRB 911012A,48541.42764,337,30,,7.21
GRB 940129,49381.44674,129,30,,10.3
GRB 940706B,49539.80872,259,30,,7.07
GRB 941031C,49656.39138,38,30,,1.03
GRB 950730A,49928.4177,243,30,,1.07
GRB 950919A,49979.59545,79,30,,47.7
GRB 951107C,50028.73098,17,30,,8.1
GRB 960702A,50266.04108,121,30,,0.97
GRB 960722C,50286.29521,32,30,,26.8
GRB 970814,50674.01223,341,30,,0.31
GRB 971029A,50750.06155,100,30,,151
GRB 980101,50814.14403,202,30,,4.45
GRB 980707B,51001.68378,79,30,,0.5
GRB 981228B,51175.51545,283,30,,26.5
GRB 990208A,51217.04456,312,30,,0.39
GRB 990820,51410.50962,258,30,,1.86
GRB 990824C,51414.45177,328,30,,0.25
GRB 000214B,51588.24053,209,30,,3.63
GRB 000317B,51620.90221,21,30,,3.27
GRB 790929,44145.63382,88.3,30.01,,
GRB 950713A,49911.37241,286.67,30.04,,0.00000162
GRB 730725,41888.71381,75.8,30.07,,
GRB 961015C,50371.67273,220.03,30.1,,10.6
GRB 000205A,51579.36103,8.41,30.18,,13.2
GRB 000205A,51579.36103,8.41,30.18,,13.2
GRB 000205A,51579.36103,8.41,30.18,,13.2
GRB 950416C,49823.56041,186.32,30.2,,7.17
GRB 921112E,48938.68628,77.98,30.21,,2.79
GRB 960906A,50332.8025,329.55,30.29,,0.41
GRB 911123B,48583.34413,22.81,30.34,,6.78
GRB 920207,48659.07247,295.54,30.38,,0.00000222
GRB 901009,48173.01097,348.61,30.4,,0.00000521
GRB 910814D,48482.80177,346.35,30.43,,106
GRB 930926,49256.70405,66.44,30.51,,2.89
GRB 960802,50297.92152,249.52,30.53,,0.86
GRB 920331,48712.76097,264.3,30.55,,31.1
GRB 931211,49332.67291,72.12,30.57,,0.28
GRB 900708A,48080.47789,185.91,30.62,,0.0000279
GRB 010928B,52180.704,352.2296,30.6531,,0.000021
GRB 000302B,51605.59891,174.46,30.66,,1.83
GRB 030131,52670.31875,202.1292,30.6792,,0.000001
GRB 930612F,49150.69815,37.1,30.74,,0.93
GRB 940410,49452.65628,254.89,30.8,,24.6
GRB 931021B,49281.54192,85.89,30.82,,5.01E-08
GRB 040403A,53098.7049,291.8,30.9,,0.00006
GRB 920803A,48837.09032,222.85,30.97,,0.35
GRB 920121B,48642.91446,31,31,,0.42
GRB 930926,49256.70404,77,31,,2.89
GRB 931113A,49304.73781,97,31,,1.4
GRB 940119B,49371.39286,45,31,,0.62
GRB 940924,49619.97975,151,31,,0.32
GRB 950509B,49846.96904,36,31,,6.38
GRB 951030A,50020.22682,109,31,,3.92
GRB 951228B,50079.65793,90,31,,14.2
GRB 960109A,50091.56515,157,31,,5.24
GRB 960730B,50294.85645,151,31,,6.79
GRB 970801A,50661.2651,101,31,,11.2
GRB 980727B,51021.8788,110,31,,1.5
GRB 990111B,51189.74884,175,31,,15.5
GRB 991201,51513.48601,329,31,,0.35
GRB 970329A,50536.04211,173.55,31.04,,
GRB 911120D,48580.9358,280.97,31.08,,0.000000204
GRB 900708A,48080.47941,186.2,31.12,,0.0000279
GRB 990403C,51271.86166,251.2,31.18,,6.41
GRB 930606B,49144.86814,151.65,31.2,,0.00000212
GRB 981228B,51175.51639,285.76,31.31,,26.5
GRB 790325B,43957.57292,272.97,31.41,,0.000087
GRB 950706,49904.49462,28.61,31.52,,23
GRB 980315B,50887.30833,74.65,31.57,,36
GRB 990319,51256.90331,286.45,31.61,,
GRB 950718,49916.74694,200.43,31.65,,0.00000267
GRB 911018B,48547.23073,6.009,31.658,,0.0000288
GRB 961017E,50373.62713,286.61,31.66,,0.00000104
GRB 960722C,50286.29521,29.64,31.67,,26.8
GRB 990113A,51191.00119,66.91,31.73,,3.65
GRB 960621B,50255.2003,90.71,31.76,,3.21
GRB 920321C,48702.54223,233,31.83,,0.00000016
GRB 021219,52627.31524,282.625,31.9,,
GRB 021219,52627.31524,282.6095,31.9177,,
GRB 971127,50779.00327,225.61,31.93,,20.6
GRB 921220,48976.05521,223.88,31.99,,
GRB 910910B,48509.17073,150,32,,18.8
GRB 911019,48548.29111,229,32,,0.23
GRB 920525A,48767.02898,225,32,,12.6
GRB 940112A,49364.5322,240,32,,5.87
GRB 950706,49904.49461,27,32,,23
GRB 950816,49945.74534,211,32,,0.26
GRB 960418B,50191.09598,307,32,,0.27
GRB 960524A,50227.09946,32,32,,3.45
GRB 970203B,50482.38188,49,32,,0.59
GRB 970701B,50630.46928,272,32,,0.66
GRB 980430C,50933.33461,241,32,,3.79
GRB 981125A,51142.35167,260,32,,12
GRB 990330C,51267.80979,161,32,,14.1
GRB 990403C,51271.86166,259,32,,6.41
GRB 991109A,51491.63553,84,32,,2.45
GRB 000126A,51569.29024,1,32,,3.85
GRB 000312A,51615.22492,317,32,,20.3
GRB 000330A,51633.35915,312.4,32,,
GRB 960624B,50258.14321,98.96,32.05,,5.12
GRB 970508,50576.90336,151.909,32.056,0.835,3.81
GRB 920424,48736.59732,346.35,32.1,,
GRB 021204,52612.55192,95.1375,32.1036,,
GRB 960807,50302.826,157.53,32.13,,69.9
GRB 011212,52255.16947,75.02,32.13,,0.00000023
GRB 970910B,50701.47649,100.51,32.14,,0.000000136
GRB 790504B,43997.36417,348.4,32.17,,
GRB 970119A,50467.30937,322.74,32.17,,0.00000115
GRB 921001A,48896.16937,324.43,32.28,,16.6
GRB 970701B,50630.46928,272.65,32.3,,0.66
GRB 910601B,48408.80711,309.92,32.33,,0.000225
GRB 941122B,49678.8562,158.58,32.33,,3.86
GRB 910601B,48408.80711,310.12,32.34,,0.000225
GRB 970714A,50643.12358,12.25,32.36,,4.2
GRB 941011,49636.69457,123.55,32.43,,9.34
GRB 950919A,49979.59545,74.68,32.45,,47.7
GRB 970709A,50638.28829,263.03,32.62,,0.29
GRB 941111,49667.09723,97.54,32.65,,0.32
GRB 000317B,51620.90224,27.22,32.66,,3.27
GRB 030605B,52795.87947,152.163,32.665,,0.0000052
GRB 971210C,50792.89127,253.48,32.71,,2.03
GRB 990725,51384.15813,12.56,32.74,,0.33
GRB 931126A,49317.19914,346.75,32.795,,5.45
GRB 030605A,52795.09749,151.987,32.805,,0.0000091
GRB 980727B,51021.8788,109.01,32.81,,1.5
GRB 691007,40501.31008,236.49,32.84,,0.0002
GRB 691007,40501.31007,236.491,32.845,,0.0002
GRB 991113,51495.94514,3.42,32.85,,76.5
GRB 981203A,51150.04112,161.46,32.91,,101
GRB 931126B,49317.81365,346.785,32.945,,0.0000435
GRB 911123B,48583.34413,19,33,,6.78
GRB 920408B,48720.73177,305,33,,0.96
GRB 920524,48766.1609,168,33,,36.2
GRB 920619B,48792.5444,130,33,,1.45
GRB 930214D,49032.759,165,33,,45.7
GRB 930826,49225.79038,178,33,,0.36
GRB 931204A,49325.4086,246,33,,167
GRB 940227,49410.87794,337,33,,0.39
GRB 941111,49667.09722,101,33,,0.32
GRB 951111C,50032.95926,308,33,,0.5
GRB 960807,50302.826,155,33,,69.9
GRB 961209,50426.8645,186,33,,7.95
GRB 970223,50502.35159,142,33,,87.3
GRB 970714A,50643.12356,10,33,,4.2
GRB 971127,50779.00328,228,33,,20.6
GRB 980711,51005.12684,239,33,,0.82
GRB 980828A,51053.7336,80,33,,8.84
GRB 981203A,51150.04112,166,33,,101
GRB 990113A,51191.00043,58,33,,3.65
GRB 990327A,51264.02244,300,33,,0.33
GRB 991005B,51456.17668,326,33,,17.7
GRB 000212B,51586.93824,15,33,,10.9
GRB 970616A,50615.07723,32.33,33.03,,5.47
GRB 980827A,51052.56837,116.05,33.06,,
GRB 970824A,50684.24279,191.63,33.17,,2.97E-08
GRB 030601,52791.92499,151.992,33.205,,0.0000065
GRB 910919,48518.95412,148.59,33.21,,1.14
GRB 910928B,48527.94985,130.46,33.35,,0.22
GRB 970111A,50459.40556,177.732,33.366,,172
GRB 970525,50593.11114,261.73,33.38,,3.39
GRB 921013C,48908.95882,117.7523,33.385,,0.0000688
GRB 921013C,48908.95882,117.71,33.41,,0.0000688
GRB 920701,48804.81828,314.64,33.44,,0.00000511
GRB 931030C,49290.79104,258.58,33.47,,0.0000053
GRB 920721D,48824.76237,37.55,33.49,,12.5
GRB 940913,49608.61344,166.59,33.49,,0.000000238
GRB 941026C,49651.92419,109.06,33.56,,0.00000763
GRB 980711,51005.12684,243.1,33.59,,0.82
GRB 991229B,51541.63291,332.87,33.59,,
GRB 950310,49786.90735,344.19,33.64,,24.1
GRB 780921A,43772.16388,133.78,33.81,,0.000035
GRB 921110C,48936.56874,59.89,33.81,,0.00000104
GRB 970312A,50519.48659,354.51,33.85,,2.98
GRB 950818,49947.0579,278.65,33.87,,121
GRB 920408B,48720.73177,306.69,33.88,,0.96
GRB 710421,41062.13795,247.47,33.89,,0.000003
GRB 710421,41062.13795,247.468,33.892,,0.000003
GRB 920518,48760.21945,247.3,33.9,,0.55
GRB 920730A,48833.54264,22.1,33.9,,3.62
GRB 931008D,49268.46471,165.4,33.93,,0.0000696
GRB 910503A,48379.29459,86,34,,249
GRB 911024,48553.84035,194,34,,1.19
GRB 930612F,49150.69814,37,34,,0.93
GRB 941216,49702.45133,264,34,,1.3
GRB 950305B,49781.65873,329,34,,0.4
GRB 950310,49786.90659,337,34,,24.1
GRB 950804E,49933.55859,30,34,,2.81
GRB 970525,50593.11113,259,34,,3.39
GRB 970725B,50654.95183,8,34,,3.24
GRB 971219A,50801.81669,357,34,,1.83
GRB 990604B,51333.8331,100,34,,13.9
GRB 990809,51399.52157,100,34,,1.41
GRB 991001,51452.05729,12,34,,5.83
GRB 000107A,51550.03066,191,34,,1.26
GRB 000114B,51557.84551,113,34,,0.25
GRB 910414A,48360.31142,280.46,34.05,,0.00000005
GRB 930605B,49143.28565,294.37,34.11,,0.64
GRB 920405B,48717.90383,357,34.13,,0.00000127
GRB 921230C,48986.65349,221.86,34.16,,2.7
GRB 921004A,48899.58358,219.236,34.18,,
GRB 940526C,49498.84729,131.85,34.2,,75.6
GRB 780921A,43772.16389,133.38,34.21,,0.000035
GRB 911117A,48577.05971,255.37,34.23,,4.41
GRB 930914,49244.11749,34.26,34.29,,60.5
GRB 970402A,50540.07378,310.11,34.3,,0.00000286
GRB 990330C,51267.80981,160.65,34.31,,14.1
GRB 990701B,51360.89728,216.74,34.31,,0.54
GRB 970411,50549.41141,56.97,34.34,,138
GRB 930530A,49137.39444,15.83,34.38,,0.44
GRB 961111C,50398.96535,86.34,34.39,,0.00000263
GRB 991228B,51540.486,167.46,34.44,,2.41
GRB 961212,50429.17212,182.86,34.48,,24.7
GRB 000107A,51550.03066,187.68,34.57,,1.26
GRB 960626,50260.80156,324.06,34.66,,
GRB 971219A,50801.8167,356.44,34.73,,1.83
