name,ra,dec,time,fluence
GRB081226044,120.5,-69,54826.04418,4.30E-07
GRB090411838,156,-68.9,54932.83793,6.67E-06
GRB160716144,189.61,-68.04,57585.14364,2.88E-06
GRB090719063,341.27,-67.86,55031.0635,0.000046848
GRB100605774,273.43,-67.6,55352.77443,7.57E-07
GRB110316139,46.7,-67.58,55636.13868,1.15E-07
GRB081006604,142,-67.4,54745.60387,8.33E-07
GRB090524346,329.5,-67.4,54975.34579,0.000016588
GRB120919816,303.53,-66.16,56189.81646,1.14E-06
GRB101011707,48.3,-65.9,55480.70737,2.71E-06
GRB090625560,2.2618,-65.7803,55007.55998,2.46E-06
GRB160303971,302.2,-65.68,57450.97121,1.38E-06
GRB120426090,111.537,-65.631,56043.08975,0.000020323
GRB130727698,330.799,-65.5384,56500.69816,8.16E-06
GRB101023951,317.97,-65.3859,55492.95144,0.000063694
GRB161105417,249.25,-65.2167,57697.41723,9.54E-06
GRB150602840,289.87,-74.21,57175.8398,4.71E-06
GRB080714425,187.5,-74,54661.42502,1.81E-06
GRB091117080,246.54,-73.94,55152.08015,3.68E-06
GRB110517453,296.09,-73.76,55698.45319,9.89E-08
GRB140712973,83.48,-73.62,56850.97282,5.10E-06
GRB090304216,195.9,-73.4,54894.21584,8.99E-07
GRB151026523,107.39,-73.32,57321.52267,4.32E-06
GRB160625230,314.53,-73.26,57564.2305,3.35E-06
GRB110201399,137.58,88.6054,55593.39942,3.15E-06
GRB160629930,4.8643,76.9669,57568.9303,0.000013146
GRB091230712,51.65,77.17,55195.71197,2.58E-06
GRB141124277,135.07,78.18,56985.27663,5.23E-07
GRB090618353,293.99,78.3576,55000.35309,0.00026845
GRB150828901,94.24,78.64,57262.90072,1.42E-07
GRB120530121,175.96,78.83,56077.12062,7.17E-06
GRB140404030,14.89,78.89,56751.03016,1.92E-06
GRB160521385,148.17,79.01,57529.3847,0.000012129
GRB160720767,42.65,75.68,57589.76663,0.00014219
GRB111005398,340.3,75.8,55839.39796,2.05E-06
GRB120618128,77.31,75.85,56096.12766,5.58E-06
GRB100724029,119.599,75.8562,55401.02924,0.00021745
GRB160509374,310.1,76,57517.37415,0.00017898
GRB091223191,203.23,76.35,55188.19109,2.79E-07
GRB140217043,359.39,76.75,56705.04285,2.34E-06
GRB100725475,290.033,76.9564,55402.4754,4.69E-06
GRB091219462,294.49,71.91,55184.46164,8.53E-07
GRB131028076,56.95,72.19,56593.07572,0.0001533
GRB090910812,296.23,72.28,55084.81237,0.000018665
GRB140809133,170.11,72.36,56878.13276,1.92E-06
GRB140508629,272.1,72.53,56785.62877,2.61E-06
GRB131209963,253.88,72.6,56635.96269,6.57E-07
GRB160802259,35.29,72.69,57602.25937,0.000068399
GRB110131780,183.79,72.91,55592.77961,5.75E-08
GRB150506630,76.32,67.81,57148.62993,3.97E-07
GRB110529034,118.33,67.91,55710.03383,1.47E-06
GRB110430375,147.06,67.95,55681.37516,7.07E-06
GRB111012456,154.01,68.09,55846.45599,0.000016452
GRB090425377,118.6,68.1,54946.37744,0.000018134
GRB160824598,73.11,68.14,57624.59807,9.51E-06
GRB140428906,2.006,68.172,56775.906,9.19E-07
GRB131215298,104.07,68.26,56641.29775,8.05E-06
GRB081109293,330.8,-54.7,54779.29308,6.55E-06
GRB120728934,137.095,-54.4382,56136.93418,0.000003743
GRB160513553,273.57,-54.42,57521.55299,2.31E-07
GRB100201588,115.67,-54.35,55228.5877,0.000010718
GRB090308734,21.9,-54.3,54898.73362,2.55E-06
GRB130515056,283.422,-54.281,56427.05646,1.09E-06
GRB120117291,339.01,-54.25,55943.29141,1.21E-07
GRB110227009,148.72,-54.04,55619.00866,1.64E-07
GRB090519462,105.9,-56.7,54970.46212,4.38E-06
GRB080916009,119.8,-56.6,54725.00886,0.000060272
GRB100825287,253.44,-56.57,55433.28737,1.38E-06
GRB120316008,57.016,-56.288,56002.00767,0.000016257
GRB111220486,267.6,-56.05,55915.48641,0.000053558
GRB140928437,43.6988,-55.9288,56928.43743,4.47E-06
GRB160827586,155.16,-55.91,57627.58577,6.02E-06
GRB160829334,200.891,-55.883,57629.33446,3.40E-07
GRB130206817,140.375,-58.16,56329.81702,2.57E-06
GRB150301818,89.157,-57.977,57082.81811,3.09E-06
GRB090510325,269.4,-57.9,54961.32476,5.60E-07
GRB150821406,341.913,-57.8941,57255.40579,0.000052114
GRB140330180,328.068,-57.745,56746.18049,5.69E-06
GRB081008832,280,-57.4,54747.83197,0.000010322
GRB120220210,206.13,-57.36,55977.20997,1.24E-06
GRB141222298,178.04,-57.35,57013.29789,9.21E-06
GRB100225115,310.3,-59.4,55252.11494,5.85E-06
GRB100916779,151.96,-59.38,55455.77862,1.78E-06
GRB141031304,128.608,-59.1682,56961.30442,4.93E-06
GRB091031500,70.58,-59.08,55135.50033,0.000015292
GRB140528837,280.731,-59.08,56805.83707,0.000021546
GRB101208498,280.94,-59.02,55538.49793,3.84E-06
GRB130816074,197.14,-58.9452,56520.07394,7.96E-07
GRB140929677,177.45,-58.64,56929.67691,1.87E-06
GRB080714745,188.1,-60.2,54661.74507,0.000006333
GRB080723557,176.8,-60.2,54670.55719,0.00007223
GRB140716436,108.173,-60.1757,56854.43608,0.000011831
GRB130701060,97.79,-60.13,56474.06049,7.12E-06
GRB130617564,74.73,-60.06,56460.56447,2.41E-07
GRB160912350,183.29,-60.04,57643.35012,4.10E-06
GRB150827785,68.3,-60,57261.78487,1.68E-06
GRB120909070,275.74,-59.45,56179.0704,0.000009848
GRB150228981,7.55,-61.73,57081.98103,0.000011531
GRB150206285,357.94,-61.61,57059.28485,0.000002983
GRB151231443,65.63,-61.54,57387.44291,0.000085926
GRB140115863,210.03,-61.41,56672.8634,3.95E-06
GRB120119229,139.65,-61.33,55945.22904,5.94E-06
GRB080719529,153.2,-61.3,54666.52895,7.75E-07
GRB120304061,127.15,-61.12,55990.06098,5.05E-06
GRB081006872,172.2,-61,54745.87194,3.87E-07
GRB131105087,71.011,-62.981,56601.08673,0.000023777
GRB131030653,61.45,-62.8,56595.65308,0.00000165
GRB150403913,311.502,-62.7118,57115.91263,0.000054707
GRB140422194,164.54,-62.62,56769.19358,4.78E-06
GRB080905705,301.7,-62.6,54714.7054,2.91E-06
GRB081204004,63.3,-62.6,54804.00375,1.02E-06
GRB141016897,221.45,-62.49,56946.89677,0.000003579
GRB090717034,92.41,-62.48,55029.0344,0.000023235
GRB151114645,62.14,-47.9,57340.64473,2.20E-06
GRB100204024,50.78,-47.89,55231.02354,0.000010337
GRB150313657,237.86,-47.85,57094.65743,8.67E-07
GRB080815917,240.9,-47.8,54693.91673,4.69E-07
GRB150830128,207.25,-47.78,57264.12816,4.13E-06
GRB121027038,4.31,-47.54,56227.03772,7.39E-06
GRB130722021,119.86,-47.45,56495.02073,1.48E-06
GRB081226509,25.5,-47.4,54826.50915,3.44E-07
GRB090309767,174.3,-49.5,54899.76744,4.42E-06
GRB091015129,316.09,-49.5,55119.12897,0.00000159
GRB130121835,211.31,-49.49,56313.83472,0.000043448
GRB160416022,176.62,-49.48,57494.02194,5.07E-06
GRB101227536,150.87,-49.44,55557.53595,6.44E-06
GRB150721732,282.88,-49.41,57224.73229,1.35E-06
GRB110322558,99.04,-48.9,55642.55813,3.56E-06
GRB140115899,94.86,-48.86,56672.89944,3.26E-06
GRB120420249,47.89,-52.19,56037.2487,0.000002878
GRB090412061,1.3,-51.9,54933.06117,1.25E-07
GRB080831053,211.2,-51.7,54709.05295,5.62E-08
GRB100620119,80.1,-51.68,55367.11909,3.72E-06
GRB110319628,207.96,-51.58,55639.6283,1.56E-06
GRB130830921,350.97,-51.57,56534.92122,1.44E-06
GRB150627183,117.49,-51.56,57200.18291,0.00017972
GRB160909061,242.68,-51.16,57640.06107,1.92E-06
GRB141215560,179.056,-52.745,57006.5599,0.000026896
GRB120521380,197.016,-52.742,56068.38047,3.11E-06
GRB100313288,172.71,-52.58,55268.28777,4.40E-06
GRB141122875,280.61,-52.52,56983.87485,4.03E-06
GRB150508945,45.93,-52.45,57150.94494,2.89E-06
GRB121127914,176.438,-52.414,56258.91389,1.58E-06
GRB160316139,355.33,-52.38,57463.13872,1.91E-06
GRB090920035,299.73,-52.19,55094.03471,3.74E-06
GRB100118100,9.26,-37.37,55214.0997,1.44E-06
GRB111120556,344.6,-37.34,55885.55583,6.73E-06
GRB120926426,59.72,-37.2,56196.42588,4.38E-06
GRB130627372,184.445,-37.086,56470.3716,1.58E-06
GRB101102840,284.68,-37.03,55502.84036,1.72E-06
GRB141003564,321.77,-36.89,56933.56404,1.85E-06
GRB140430716,146.38,-36.88,56777.71625,9.18E-06
GRB091112737,257.728,-36.715,55147.73699,9.90E-06
GRB130509078,240.85,-40.22,56421.07795,9.01E-06
GRB141230871,246.93,-40.18,57021.8709,1.48E-07
GRB130609902,53.77,-40.176,56452.9018,0.000054428
GRB161004964,112.157,-39.895,57665.96383,0.000017557
GRB150522433,289.32,-39.67,57164.43322,0.00000229
GRB110118857,226.57,-39.55,55579.85716,0.000002966
GRB110625579,315.33,-39.44,55737.57876,3.52E-06
GRB150708339,308.56,-39.36,57211.33942,0.000017087
GRB120121101,235.67,-39.34,55947.10132,1.95E-06
GRB150523690,202.27,-39.2,57165.69024,0.000005729
GRB140619490,304.96,-39.18,56827.4903,2.10E-07
GRB101205309,322.1,-39.1,55535.30862,3.90E-07
GRB100625773,15.7949,-39.0883,55372.77255,1.10E-06
GRB090926914,46.318,-39.011,55100.91352,0.000010786
GRB090316311,256.1,-38.9,54906.31091,0.000001064
GRB140710537,2.8,-38.88,56848.53687,3.83E-07
GRB090907017,86.33,-38.85,55081.01678,4.54E-06
GRB120719146,204.29,-43.45,56127.14584,0.000013548
GRB081118876,54.6,-43.3,54788.87562,4.94E-06
GRB090320045,108.3,-43.3,54910.04526,4.45E-07
GRB090623107,309,-43.24,55005.10715,0.000011845
GRB111103948,201.58,-43.16,55868.94798,2.82E-07
GRB090620901,241.38,-43.02,55002.90111,4.31E-07
GRB090227310,3.3,-43,54889.30969,0.000002856
GRB141011467,259.38,-43,56941.46723,2.89E-06
GRB120728434,103.772,-45.893,56136.43431,0.00011632
GRB110817191,336.04,-45.84,55790.19111,0.000011948
GRB141112539,17.4,-45.81,56973.53908,0.000021555
GRB090427644,210,-45.7,54948.64376,2.65E-07
GRB120701654,182.73,-45.7,56109.65403,8.36E-08
GRB110228011,10.27,-45.67,55620.0111,5.14E-06
GRB120926753,24.61,-45.58,56196.75318,1.88E-07
GRB120919309,214.768,-45.564,56189.30882,0.00001678
GRB120319983,69.85,-45.44,56005.98269,2.42E-06
GRB150630958,358.16,-47.39,57203.95763,2.30E-06
GRB120801920,245.73,-47.37,56140.92038,0.000033402
GRB161119633,47.19,-47.21,57711.63271,6.85E-06
GRB141102536,208.614,-47.1,56963.53587,1.42E-06
GRB090706283,205.07,-47.07,55018.28311,7.47E-06
GRB150604284,306.27,-46.72,57177.28365,1.46E-06
GRB130403866,199.9,-46.68,56385.86583,1.09E-06
GRB120203812,339.3,-46.59,55960.81208,1.10E-06
GRB091123298,297.11,-29.18,55158.29765,0.000064042
GRB101101899,266.04,-29,55501.89871,2.60E-06
GRB100517072,100.93,-28.99,55333.07162,6.59E-06
GRB160401065,290.19,-28.9,57479.06531,9.31E-06
GRB110904163,190.4,-28.85,55808.16292,0.000003464
GRB120830297,88.5017,-28.7013,56169.29657,3.07E-06
GRB140701567,351.45,-28.66,56839.56679,2.65E-06
GRB110731465,280.504,-28.5371,55773.46493,0.000022892
GRB141105358,202.6,-32,56966.3582,1.84E-06
GRB130112353,196.29,-31.94,56304.35264,1.24E-06
GRB081206604,353.3,-31.9,54806.60383,5.00E-07
GRB120711446,127.88,-31.83,56119.44646,1.86E-06
GRB111010660,183.54,-31.7,55844.65997,8.71E-07
GRB120811014,43.658,-31.675,56150.01424,2.27E-06
GRB090101758,77.8,-31.6,54832.75812,0.000012288
GRB090513916,269.8,-31.6,54964.91583,4.94E-06
GRB141209131,90.2,-30.57,57000.13055,5.55E-06
GRB090112332,110.9,-30.4,54843.33152,0.000003919
GRB140223495,141.12,-30.4,56711.49521,1.98E-06
GRB150511362,91.18,-30.35,57153.36247,3.35E-06
GRB080904886,214.2,-30.3,54713.88617,5.24E-06
GRB160625240,127.13,-30.26,57564.24023,1.28E-06
GRB150426594,17.64,-30.23,57138.59411,0.000010847
GRB150318521,269.05,-30.22,57099.52075,4.33E-06
GRB160310291,245.59,-34.03,57457.29111,2.54E-06
GRB110616648,274.45,-34.02,55728.64821,1.29E-06
GRB110509142,180.81,-34,55690.14212,3.76E-06
GRB120119354,65.96,-33.92,55945.35382,2.61E-06
GRB081213173,12.9,-33.9,54813.1734,1.23E-07
GRB130614997,324.18,-33.89,56457.99734,6.72E-06
GRB080808451,107.4,-33.8,54686.45143,7.10E-07
GRB130819394,124.72,-33.76,56523.39414,8.68E-06
GRB101219686,12.2306,-34.5662,55549.68626,0.000003989
GRB120707800,291.06,-34.44,56115.8002,0.00009355
GRB110409179,238.7,-34.32,55660.17871,3.28E-07
GRB090310189,184.9,-34.2,54900.18947,5.54E-06
GRB090829672,329.23,-34.19,55072.67198,0.000076637
GRB150214293,342.58,-34.17,57067.29262,2.37E-07
GRB081222204,22.7,-34.1,54822.20417,0.000011887
GRB141110232,253.13,-34.09,56971.23152,2.43E-06
GRB090528173,134.9,-35.8,54979.17293,6.56E-06
GRB120908873,268.67,-35.79,56178.87327,0.000012703
GRB141128962,321.8,-35.76,56989.96243,1.76E-07
GRB150118409,240.24,-35.75,57040.40854,0.00014114
GRB100504806,255.58,-35.6,55320.8062,2.33E-06
GRB100510810,355.8,-35.6,55326.8105,3.72E-06
GRB141121414,235.89,-35.6,56982.41399,8.79E-07
GRB150527662,10.8,-35.6,57169.66231,5.04E-06
GRB110920546,209.82,-27.56,55824.54565,0.00017233
GRB150118927,160.077,-27.555,57040.92677,6.98E-07
GRB101002279,323.35,-27.47,55471.27878,4.40E-07
GRB160419637,16.424,-27.343,57497.63652,1.52E-06
GRB150831930,271.021,-27.252,57265.93018,2.72E-06
GRB081028538,16,-27.2,54767.53829,2.27E-06
GRB140304849,354.18,-27.03,56720.84896,8.32E-06
GRB100619015,84.618,-27.012,55366.01466,0.00001129
GRB131102622,74.1,-28.01,56598.62204,0.000001422
GRB081101532,207.5,-28,54771.53153,0.000015075
GRB150430015,326.48,-27.9021,57142.01465,0.000015615
GRB130406334,109.66,-27.86,56388.33376,0.000003211
GRB100311518,303.41,-27.77,55266.51799,2.57E-06
GRB110921912,17.97,-27.75,55825.91163,0.000036311
GRB100207665,307.86,-27.73,55234.66522,2.08E-06
GRB130209961,33.59,-27.58,56332.9609,6.12E-06
GRB100205490,133.92,-23.02,55232.49003,1.36E-06
GRB160603719,195.41,-22.96,57542.7194,1.97E-07
GRB150513856,49.06,-22.91,57155.85643,7.54E-06
GRB110730008,263.08,-22.78,55772.00827,0.000001257
GRB160921087,256.95,-22.68,57652.08695,3.19E-06
GRB090621447,12.27,-22.58,55003.44705,1.57E-06
GRB101126198,84.77,-22.55,55526.19754,0.000031012
GRB091010113,298.669,-22.538,55114.1133,9.96E-06
GRB110725236,270.14,-25.2,55767.2359,1.31E-06
GRB100922625,356.98,-25.19,55461.6248,4.25E-07
GRB090908341,174.14,-25.13,55082.34074,2.60E-06
GRB130907760,236.63,-25.1,56542.76026,2.61E-07
GRB121028280,52.56,-25.07,56228.28001,9.98E-07
GRB140109877,24.09,-25.05,56666.87739,1.49E-07
GRB090909854,54.18,-25.03,55083.85408,1.57E-07
GRB120619884,190.74,-25.02,56097.88422,4.24E-07
GRB100421917,350.68,-25.66,55307.91653,6.69E-06
GRB081021398,190.3,-25.6,54760.39824,5.74E-06
GRB150815604,289.92,-25.54,57249.60416,2.25E-06
GRB160612842,348.364,-25.375,57551.84222,6.98E-07
GRB131021352,329.12,-25.35,56586.35191,0.000001397
GRB130611538,238.84,-25.23,56454.53774,7.44E-06
GRB140311453,39.04,-25.23,56727.45283,3.70E-06
GRB090904058,264.191,-25.212,55078.05849,0.000021712
GRB121119579,311.65,-16.92,56250.57864,8.81E-07
GRB130723092,217.77,-16.86,56496.09206,8.71E-07
GRB140627401,66.49,-16.76,56835.40139,9.00E-07
GRB090518244,211.2,-16.7,54969.2438,2.11E-06
GRB160720275,330.15,-16.69,57589.27453,2.22E-06
GRB150809516,351.03,-16.59,57243.51592,6.09E-06
GRB110526715,102.48,-16.42,55707.7146,8.46E-07
GRB101030664,166.39,-16.389,55499.66424,5.12E-06
GRB151023104,359.74,-17.15,57318.10376,1.34E-06
GRB110105877,85.11,-17.12,55566.87685,0.000020916
GRB080817720,80.2,-17.1,54695.72023,1.82E-06
GRB100224112,269.56,-17.08,55251.11175,0.000010721
GRB130127743,251.05,-17.07,56319.74333,2.32E-07
GRB130811186,192.89,-17.04,56515.18613,6.38E-06
GRB120410585,159.63,-17,56027.58472,2.91E-07
GRB150911588,33.11,-16.94,57276.58754,9.09E-06
GRB080905499,287.7,-18.9,54714.49925,8.50E-07
GRB081125496,42.7,-18.9,54795.49559,0.000018544
GRB130325203,122.78,-18.9,56376.20271,7.44E-06
GRB151130160,136.27,-18.82,57356.1603,2.38E-06
GRB121123442,30.52,-18.79,56254.44162,0.000014232
GRB100126460,338.37,-18.74,55222.46048,1.03E-06
GRB150603823,274.45,-18.71,57176.82339,0.000004712
GRB100323542,188.87,-18.66,55278.54218,2.04E-06
GRB080723913,113.3,-19.7,54670.91346,1.34E-07
GRB090520850,111.2,-19.7,54971.84953,3.32E-06
GRB150326542,331.13,-19.65,57107.54207,1.36E-06
GRB140513724,248.36,-19.5,56790.72375,4.11E-06
GRB100615083,177.204,-19.482,55362.08269,8.72E-06
GRB150415029,220.63,-19.34,57127.02856,3.85E-06
GRB100324172,39.672,-19.287,55279.17195,0.000042793
GRB091126333,83.25,-19.27,55161.33293,3.54E-07
GRB090502777,267.8,-20.3,54953.77748,3.50E-06
GRB120922939,234.748,-20.1821,56192.939,0.000008208
GRB150528656,350.95,-20.09,57170.65561,4.76E-06
GRB150324319,295.21,-20.04,57105.31885,7.81E-06
GRB120712571,169.59,-20.033,56120.57113,4.43E-06
GRB141122087,9.71,-20.02,56983.08711,2.59E-07
GRB111114233,268.08,-20.01,55879.23316,1.11E-06
GRB151122709,299.704,-19.899,57348.70885,0.000002285
GRB160605847,110.98,-19.83,57544.84687,2.73E-06
GRB100814160,22.4722,-17.9964,55422.15982,0.000014938
GRB140118064,331.003,-17.948,56675.06398,3.96E-06
GRB111207512,164.88,-17.94,55902.51199,2.62E-07
GRB121231445,335.47,-17.78,56292.44541,2.94E-06
GRB151228129,214.004,-17.689,57384.12862,4.63E-07
GRB081012549,30.2,-17.6,54751.54888,0.000004506
GRB090823133,49.53,-17.58,55066.13257,0.000002539
GRB130418844,216.53,-17.54,56400.84358,5.98E-06
GRB110410772,337.17,-21.96,55661.77176,9.52E-07
GRB160219289,1.3524,-21.9573,57437.2891,1.11E-06
GRB110209165,329.7,-21.93,55601.16537,6.73E-07
GRB100304534,260.14,-21.92,55259.53355,4.90E-06
GRB110321346,13.31,-21.81,55641.34563,1.12E-06
GRB150203545,156.88,-21.81,57056.5448,3.64E-06
GRB091120191,226.81,-21.79,55155.19074,0.000028533
GRB131202633,344.054,-21.6627,56628.63346,8.17E-07
GRB100511035,109.29,-4.65,55327.03468,0.000029972
GRB101016243,133.04,-4.62,55485.24324,2.44E-06
GRB131011741,32.5255,-4.4117,56576.74138,8.88E-06
GRB131229277,85.2327,-4.3962,56655.27737,0.000026418
GRB100420008,123.46,-4.39,55306.00841,0.000004314
GRB121023322,313.86,-4.38,56223.32242,7.73E-07
GRB130518551,289.72,-4.15,56430.55079,0.000003728
GRB140526449,131.23,-4.15,56803.44936,0.000006786
GRB100516369,274.41,-8.2,55332.36853,1.88E-07
GRB130213905,99.09,-8.1,56336.90551,9.87E-07
GRB161013948,109.31,-7.86,57674.94769,1.15E-06
GRB110717180,308.47,-7.85,55759.18045,2.51E-07
GRB141205763,298.77,-7.82,56996.76282,6.41E-06
GRB160804968,93.26,-7.66,57604.96775,3.67E-07
GRB130802730,80.28,-7.62,56506.73047,3.26E-07
GRB111113410,4.32,-7.52,55878.40986,3.10E-06
GRB130510877,105.71,-9.87,56422.87734,3.21E-06
GRB120119170,120.029,-9.803,55945.16973,0.000038673
GRB090426690,82.7,-9.7,54947.68997,3.54E-06
GRB140619475,132.7,-9.7,56827.47547,1.55E-06
GRB141011282,257.939,-9.681,56941.28218,9.38E-07
GRB110108977,11.62,-9.64,55569.9766,2.51E-06
GRB151011136,258.35,-9.64,57306.13573,7.55E-06
GRB130626452,273.13,-9.531,56469.45213,2.34E-07
GRB111103441,327.122,-10.547,55868.44113,2.98E-06
GRB120402669,223.73,-10.4,56019.66945,3.75E-06
GRB100517154,243.59,-10.37,55333.15426,2.79E-06
GRB090720276,203.694,-10.335,55032.27648,3.22E-06
GRB140129499,183.4,-10.32,56686.49932,2.24E-07
GRB140916234,60.02,-10.26,56916.23391,6.09E-06
GRB151001348,246.74,-10.14,57296.34763,0.000020203
GRB110227420,232.73,-9.94,55619.41959,2.42E-06
GRB130919173,297.35,-11.73,56554.17338,3.68E-07
GRB090917661,230.34,-11.69,55091.66087,1.08E-06
GRB130306991,279.48,-11.69,56357.99127,0.0001246
GRB130503214,214.72,-11.55,56415.21422,3.86E-08
GRB130509839,133.86,-11.51,56421.83939,1.52E-06
GRB151129333,60.82,-11.49,57355.3334,3.95E-06
GRB110803783,300.42,-11.44,55776.78293,2.95E-06
GRB130420343,122.68,-11.43,56402.34308,8.92E-06
GRB091013989,244.03,-12.76,55117.98919,2.30E-06
GRB140408553,290.716,-12.5937,56755.55272,6.57E-07
GRB111011094,37.96,-12.53,55845.09386,4.20E-07
GRB100322045,21.32,-12.44,55277.04525,0.000057085
GRB150126868,350.503,-12.368,57048.86847,0.000025227
GRB150329288,163,-12.32,57110.28842,1.72E-06
GRB120820585,186.64,-12.31,56159.58498,6.98E-06
GRB080828189,221.3,-12.3,54706.18902,4.11E-07
GRB091002685,41.92,-14.01,55106.68485,3.37E-07
GRB080725435,121.7,-14,54672.43483,7.99E-06
GRB140426515,174.49,-13.95,56773.51496,2.28E-06
GRB110809461,172.17,-13.93,55782.46081,3.91E-06
GRB160101030,219.651,-13.8154,57388.03048,0.000017611
GRB090516853,15.7,-13.7,54967.85324,5.00E-06
GRB160521839,72.51,-13.7,57529.83882,2.62E-06
GRB120426585,285.49,-13.68,56043.58498,3.66E-06
GRB150817087,249.643,-12.066,57251.0869,0.000011668
GRB110120666,61.6,-12,55581.66643,0.0000179
GRB130821674,314.1,-12,56525.67394,0.00005607
GRB110407998,97.41,-11.95,55658.99788,0.000026427
GRB100218194,206.64,-11.94,55245.19359,2.64E-06
GRB121229533,315.59,-11.94,56290.53302,3.51E-06
GRB121123421,307.318,-11.859,56254.42084,0.000021978
GRB090516353,138.26,-11.85,54967.35276,0.000017221
GRB140610689,286.26,3.907,56818.68853,0.000013801
GRB141207800,159.99,3.91,56998.79955,0.000034197
GRB100503554,147.48,3.96,55319.55421,0.000017325
GRB101208203,212.4,4.04,55538.20344,3.10E-07
GRB130906222,194.11,4.2,56541.22188,6.27E-07
GRB150527283,288.96,4.2013,57169.28274,2.60E-06
GRB140516700,115.16,4.29,56793.69975,2.64E-06
GRB120603439,198.794,4.326,56081.439,6.79E-07
GRB080829790,221.9,3.2,54707.79,0.000002525
GRB091231540,241.26,3.29,55196.54015,7.09E-07
GRB150215026,305.62,3.38,57068.026,2.15E-07
GRB111127810,103.7,3.5,55892.81044,8.64E-06
GRB090908314,282.25,3.54,55082.3138,3.85E-06
GRB150724782,351.92,3.67,57227.78169,0.000028004
GRB100223110,104.5,3.7,55250.10983,1.50E-06
GRB130504978,91.6305,3.8339,56416.97844,0.00012872
GRB111226795,21.5,3.87,55921.79512,0.000011451
GRB130216790,58.875,2.04,56339.79041,4.89E-06
GRB160301215,114.4,2.29,57448.21549,5.93E-06
GRB110806934,112.04,2.38,55779.93439,7.19E-06
GRB160908136,241.51,2.39,57639.13569,2.83E-06
GRB141206254,320.56,2.42,56997.25407,5.37E-07
GRB110726211,317.71,2.47,55768.21111,4.36E-06
GRB101003244,175.85,2.49,55472.24384,2.23E-06
GRB091227294,296.94,2.6,55192.2939,6.89E-06
GRB130324042,255.43,0.05,56375.04195,2.06E-06
GRB090809978,95.25,0.16,55052.97795,0.000021629
GRB090519881,142.28,0.18,54970.88109,5.73E-06
GRB100225580,314.27,0.21,55252.58022,0.0000064
GRB101113483,29.08,0.21,55513.48306,0.000003062
GRB160717813,297.78,0.26,57586.81337,0.000016963
GRB100728439,44.053,0.28,55405.43883,3.34E-06
GRB150106921,40.83,0.31,57028.92079,0.000001015
GRB150806348,106.85,1.01,57240.3484,6.69E-06
GRB150906944,212.04,1.09,57271.9436,4.35E-07
GRB090409288,302.1,1.1,54930.28752,1.13E-06
GRB120531393,290.4,1.22,56078.3935,9.10E-07
GRB110824009,152.05,1.32,55797.00914,0.000014849
GRB140102887,211.919,1.3332,56659.88724,0.000017803
GRB160920249,326.14,1.35,57651.24885,1.45E-06
GRB130404428,30.75,1.54,56386.42755,8.43E-07
GRB130305526,73.32,-1.56,56356.52625,1.52E-06
GRB120218276,101.85,-1.37,55975.27572,0.000011394
GRB131029990,110.28,-1.37,56594.99021,4.49E-06
GRB140818781,271.148,-1.361,56887.78074,8.49E-07
GRB120121251,208.9,-1.34,55947.25052,0.000011544
GRB120915474,283.56,-1.11,56185.47366,3.83E-07
GRB141005535,267.29,-1.09,56935.53469,7.18E-07
GRB160826938,104.46,-1.02,57626.93809,2.98E-07
GRB081122614,151.4,-2.1,54792.6135,1.39E-07
GRB121005030,195.17,-2.09,56205.02977,3.73E-06
GRB090202347,274.3,-2,54864.34688,4.95E-06
GRB160503567,0.54,-1.93,57511.56704,2.15E-06
GRB091202072,257.5,-1.9,55167.0723,1.67E-06
GRB140724533,314.73,-1.85,56862.53321,1.27E-07
GRB100612726,352,-1.83,55359.72646,0.000013631
GRB130214137,325.02,-1.83,56337.13687,1.59E-06
GRB150911315,355.28,-2.9,57276.31452,2.80E-06
GRB110730660,335.1,-2.89,55772.66023,7.97E-06
GRB160226913,92.3,-2.87,57444.91275,0.000004974
GRB080824909,122.4,-2.8,54702.90897,2.73E-06
GRB120604343,113.58,-2.79,56082.34283,1.51E-06
GRB090815300,41.03,-2.73,55058.30014,1.43E-06
GRB100122616,79.2,-2.71,55218.6164,0.000012003
GRB130527627,175.79,-2.52,56439.62656,0.000010903
GRB141112828,78.31,-4,56973.82782,2.10E-06
GRB100829374,115.45,-3.99,55437.37439,7.29E-06
GRB150507026,19.13,-3.8,57149.02603,0.000015185
GRB140723067,210.63,-3.73,56861.06702,0.000014857
GRB090616157,103.07,-3.71,54998.15674,4.13E-07
GRB120204054,292.58,-3.57,55961.05356,0.000096
GRB121031949,170.771,-3.511,56231.94948,0.00001454
GRB110613631,336.86,-3.47,55725.63109,0.000003256
GRB111008992,220.75,-5.67,55842.99238,3.03E-06
GRB131127480,49.4,-5.67,56623.47987,4.24E-06
GRB150303516,114.81,-5.54,57084.51587,6.25E-07
GRB081130629,13.2,-5.5,54800.62865,3.22E-06
GRB131030791,186.29,-5.34,56595.7915,3.51E-06
GRB130628531,6.29,-5.07,56471.53058,8.87E-06
GRB150213001,95.29,-4.85,57066.00126,0.000028758
GRB080825593,234,-4.7,54703.59292,0.000034194
GRB140404900,101.81,-6.95,56751.9002,4.55E-06
GRB140825980,264.49,-6.92,56894.97978,9.95E-07
GRB080818579,60.4,-6.9,54696.57945,3.80E-06
GRB110528624,44.79,-6.87,55709.62412,4.60E-06
GRB080816989,289.5,-6.8,54694.98883,3.30E-06
